harmonic_1,harmonic_2,harmonic_3,harmonic_4,harmonic_5,harmonic_6,harmonic_7,harmonic_8,harmonic_9,harmonic_10,harmonic_11,harmonic_12,harmonic_13,harmonic_14,harmonic_15,harmonic_16,harmonic_17,harmonic_18,harmonic_19,harmonic_20,harmonic_21,harmonic_22,harmonic_23,harmonic_24,harmonic_25
-36.28013489622959,-41.325616303461985,-55.48414519322634,-57.12708369616941,-46.398022144942225,-53.17458188276014,-60.7024049825714,-51.78307018549756,-62.59189838784582,-62.12804368928966,-60.040658687922345,-74.29905760932124,-61.80317330197199,-69.3954753886919,-72.49816854265778,-71.30664953681222,-76.96163222038064,-78.32251085455574,-72.16392853982778,-76.11290177949184,-78.91170728268656,-89.64582946598262,-86.83836091520308,-85.18231174995955,
-47.32907590203333,-35.44984965563031,-45.57490833931389,-32.641432050663454,-44.99713603400923,-41.18722830393922,-37.408046540889416,-49.14170684652158,-48.264730565869975,-64.80677114846509,-52.082713102024584,-58.52030315642645,-71.72439077941856,-59.9357881245812,-59.77731379368733,-54.25557808838131,-72.61478966467664,-71.47264814315882,-75.52108279668566,-79.0233012136812,-87.86976836280589,-78.41468668919795,-73.48083017722904,-68.57735814972487,-81.80348607794609
-26.18436851145158,-34.35872620301864,-49.02928116211421,-33.07034533157286,-42.8595831912576,-37.938103034850386,-45.64370017792831,-58.40084016506734,-54.6154450534216,-57.32278206852077,-57.25957236530691,-57.409343028039466,-67.89381263456198,-56.6408113806923,-63.9540177920479,-61.94086782034251,-62.181489846748526,-66.76898386772618,-72.56132427569496,-67.19442708144199,-70.30889758178321,-72.27410991352899,-70.70122544607142,-77.5945065553672,-80.28684133909356
-19.685801603683192,-29.9005273232405,-30.101676542080256,-33.550981470299355,-35.75822931722281,-44.08648435150822,-39.06940271012361,-51.16481592557509,-44.51712478249927,-52.74999293834887,-47.521594274527935,-47.45377084083808,-53.071139684250575,-62.91720574525611,-60.205421683275006,-57.51677289591456,-74.4230438513238,-75.80101298077979,-68.28916381643658,-63.01919298165426,-65.55349607906902,-63.80778843990069,-67.89706151888342,-67.38740164065528,-74.64097265762636
-15.60038872544932,-32.554181255812566,-35.259320963133874,-45.715614137371844,-42.2067421347132,-39.00349789469839,-44.02046626250849,-45.70471318379517,-62.640918532052794,-58.35508194182227,-47.97405876226386,-51.18323857392056,-57.07775001936257,-60.92750488998477,-64.54099135126467,-57.803019850115675,-60.159286439140914,-63.28176805906222,-70.37583262383205,-64.10848083201621,-64.65458929180471,-73.92533516457102,-67.62491222555326,-73.93691509121793,-70.23026739130049
-28.125269204584512,-39.69188457169133,-28.743118651194543,-33.11495921911519,-44.00171096407704,-48.43522288295768,-40.282448183592756,-42.1693252421345,-48.01641984738429,-62.32763646128359,-51.51882476409338,-55.062393569150636,-60.4436543659726,-67.72456920656317,-61.676548385994714,-53.8039509924564,-69.92276375474147,-67.63160890971416,-63.15059154790935,-71.93418020456825,-64.36154938928001,-66.37741736215213,-82.6562150660268,-82.10475494480814,
-41.32948052988863,-40.166595645296574,-37.218744233940896,-60.12974072577726,-56.82260421732535,-61.966527669912566,-63.32667949378876,-63.762236526636876,-85.10528562502714,-69.39007123869295,-72.87973267129155,-85.4358053658992,,-75.66926473911649,-80.70731805756924,,,,,,,,,,
-32.274102486596995,-37.70800550842244,-42.62517174353921,-38.98651890212013,-47.68987601594339,-51.65723728845153,-65.55387759091342,-56.12331285261509,-55.208029681894374,-66.01416733105926,-61.13569395629771,-70.99615550783629,-67.80038224306794,-83.40857722595868,-84.16698728664683,-81.66092118136355,-79.06371767411542,-83.97220780031587,-71.90182142176855,,,,,,
-32.22702758131577,-39.51070169101035,-43.08606799993958,-46.861160481753764,-55.44939906808303,-54.820273665514556,-57.468675112299145,-59.59870893181431,-62.8943906153212,-81.74807292745072,-89.09645758861585,-77.17013919410036,-82.56872518798325,-83.1735397313361,-77.99386335565687,-80.65471388295462,,,,,,,,,
-29.495056806324822,-37.44530589641506,-48.79078255092749,-51.42152499632399,-50.46512103006459,-50.33306745071406,-50.76233839626552,-56.906015550112826,-63.157276285335534,-71.9556347257393,-66.83140798003208,-76.7443715953488,-68.84831808877277,-82.1135206987578,-87.34776728196367,-80.88020742708989,-84.60449618700734,-85.69433660047736,-80.814366199058,,,,,,
-20.659116256690776,-35.645128978921996,-30.200657530971554,-46.79581416005269,-30.01133047017997,-42.11145579402077,-44.63150528937904,-53.678406136418936,-58.43173894918055,-49.20382833350866,-48.39755975124996,-49.796085480853776,-62.19417676284212,-58.28373219958802,-61.075983854109296,-61.91977591749361,-62.71287692062252,-66.42685224625157,-75.1973631258839,-84.74121308292959,-74.67049296886817,-70.74170204007567,-71.85207942498337,-76.2730007265202,-80.38493939921788
-22.055810649886332,-37.88780271304976,-41.80924428197967,-46.16025331454103,-47.304866626205694,-44.41350391994345,-48.98777974829862,-53.223191470559186,-58.95392967878318,-64.02486080767372,-57.32176829888054,-65.45075092866895,-60.939958439493196,-60.23007944798619,-72.10414091268413,-63.75105203415224,-71.46668394996958,-81.98438409854302,-76.29793579602847,-82.20098268651205,-83.1784418735767,-74.61509578061103,-87.93467543994598,-86.38880080210495,-78.04549854433341
-37.51542065376632,-47.46769681265568,-48.6562997200546,-58.503863906518895,-79.56793544642126,-62.18387093501645,-50.495317986396664,-64.39355775725923,-44.40333554175802,-67.71697805131069,-48.389768647775135,-66.90753453139212,-80.69919730810028,-63.93975160395111,-83.97145159450935,-64.88540045987847,-79.73482727970007,-68.66010299703176,-79.9857891997748,-75.6919936069922,-83.14592988600332,-84.18520953014013,-81.28823787563573,-89.25291846052258,-71.93772193608007
-25.617398610137563,-34.84350972945345,-38.26498258867057,-48.27549616032079,-55.80132202395708,-46.77034294573865,-49.5454864292766,-55.44758029915531,-62.26134937820184,-73.44418397665575,-67.05313102563093,-60.09760085468397,-74.41745481438632,-75.6971397950755,-74.0359655864474,-86.11508769559433,-80.27233920559732,-86.80024926855317,-82.64377544313805,-76.88015880870076,-89.58922240064649,-82.07717855643503,,,
-23.146276007309744,-27.562209008790795,-32.468889167389804,-27.851787714635233,-54.14521973917787,-42.23751853604963,-44.12860920010128,-41.76710977422209,-47.314875718990294,-61.125673218502904,-69.74685707777428,-61.70788672751289,-64.7245796546386,-60.41860413976231,-65.7609890996782,-66.75789451494063,-66.20054964902833,-73.5381924186038,-87.81485263575942,,,,,,
-48.62441953201196,-49.37543484083742,-53.265115131884365,-53.38674010101743,-59.872301976278315,-58.32205278926025,-67.08070127176502,-63.99502411309053,-87.90333219796278,-72.32868528940656,-74.40626714090354,-79.91538054853945,-78.32873378127222,-76.27944048644156,-75.9914622340009,-76.29199354496295,-84.50467678330163,-89.45151888245861,-81.72887308455216,-89.05493883371894,,-86.8351886147917,,,
-21.223184690277993,-27.340574738104316,-28.69417600953751,-28.505435733028786,-49.67308150773502,-39.94438271920229,-29.232616622121686,-42.36817340718142,-41.8334996416319,-44.79775963927924,-39.50750492272942,-40.3327533302581,-38.43263379158627,-56.895861134292176,-68.13644184141023,-66.38677718199618,-50.10671339212092,-50.59924510795162,-62.59989468513435,-66.20944133572202,-59.899335617406585,-53.35656321143974,-57.29729259874752,-79.0631111662912,-55.73542998178591
-36.82313956041714,-37.13266263784922,-46.13985025945366,-43.60262664490165,-58.91313715326015,-59.48500429972008,-66.14910196895957,-64.95220832085869,-66.07573512933914,-76.57975977098585,-81.03083362902693,-75.44025728448264,-86.25855002519067,-82.3092290745744,-78.15909363950868,-87.1004239124503,,,,,,,,,
-24.47981130911343,-32.39559441516921,-41.94901612637623,-39.4361861580344,-40.80746377441929,-40.40668878485792,-46.032931193218516,-48.408345210570054,-46.96398250981435,-63.88434942217214,-53.27615272449851,-56.71399385581408,-62.29937493755304,-59.702336932050216,-71.68498424600004,-62.760195344510564,-64.29222051422028,-66.58336434875127,-74.08812702214115,-68.70564704665544,-63.43955573513106,-68.0526126026046,-70.41236491643843,-74.59150509074426,-82.27347849517888
-54.699568648713985,-34.11488050288302,-34.45580351312597,-42.90538997679837,-40.72321217309832,-60.62767655451177,-46.229798642163175,-55.51213525101805,-57.366868396355294,-55.97944192048317,-51.106437313272046,-54.17075478886473,-67.46810842872718,-61.288086701017,-48.463218949817154,-67.09639718390872,-51.398575031861185,-56.241598326967114,-54.652997607842266,-50.479347794699954,-64.34592361622008,-68.91642676454585,-57.39319928709432,-67.53555521430089,-66.97799021175508
-41.303683115184796,-44.737343283043394,-33.14535124852293,-46.19806011993413,-48.08752200495903,-49.634120622042644,-38.84791129340934,-68.90593436187763,-49.163365534712696,-49.51049441383689,-51.5166338678728,-59.666482735467135,-58.84538587734639,-58.86016141772578,-58.52080170332155,-57.01177376905789,-56.4669175520633,-61.76417832121327,-75.35290602160335,-73.94250460078423,-75.95500219610221,-63.84963121984061,-73.80600789677239,-72.31761808544097,-78.34814775825156
-20.98534986170643,-37.668317543944326,-39.77352838933034,-40.82697480721067,-29.09812592521785,-41.569887116248765,-37.47237956442173,-39.64859223078936,-53.252142520162074,-49.418787652551856,-50.60871923858495,-50.9808017088097,-52.67956164693396,-51.526943514668666,-59.90005899777538,-70.0662502878702,-72.88728529455928,-55.40936003429145,-60.87807085353837,-65.06959925894633,-65.38802382617656,-75.33286146592236,-75.86995734142533,-79.13818430011601,-80.57985441159859
-31.03243982421634,-33.526189351559765,-49.71921572741238,-43.05107569750711,-32.75513359397319,-46.02717000108301,-40.368260258900165,-45.93354896280303,-52.05179319823678,-51.570857997022216,-48.10103579872405,-59.300142027883545,-57.68498506845291,-56.350909319598145,-71.8156416651884,-76.0289538018408,-68.08721007122924,-71.54056711112435,-72.89315784426032,-70.7784840182678,-73.65265632895772,-83.2886483919382,-85.96710513006491,-88.77438274162343,-81.43233235080874
-32.53319186714088,-34.42256721586406,-43.77982827436212,-41.2478423655135,-33.541881800875025,-57.85290236529811,-41.51901335026053,-49.6802028972845,-44.24960166968161,-53.948952488960146,-63.570509513275375,-60.666402637080765,-67.92063555134804,-58.55219483842142,-68.37137306273367,-69.65522010755579,-87.52750541152558,-74.48696639548815,-72.05408661668172,-82.88297673599776,-75.67236327298006,-86.23160108535427,-81.18779625109012,-84.58743801151815,-79.3425097341412
-25.574502108758583,-29.58787149898472,-39.884749342925836,-25.7959958563078,-40.92481981523323,-35.31321581074534,-44.811057096615116,-50.44992334893008,-46.096963930565664,-42.13311019920573,-41.008737710532365,-49.280471641544075,-49.413471228331545,-49.17024889137348,-57.33581671380164,-54.57528080327802,-43.8746529068423,-61.92408948995662,-58.377654524608865,-57.61266167200732,-58.37712139127546,-65.28089919619275,-62.36961029214627,-64.95142161303853,-71.45504626930075
-22.793536588241874,-18.722939755726223,-21.450130201970502,-25.829642517029143,-40.64566995778664,-24.676835639657106,-39.899464118987126,-36.00606299123278,-39.37345223507792,-58.859995262352285,-46.42247259109151,-41.3329672217988,-49.36828598340665,-51.435109059103254,-60.273011927478635,-51.3814820242915,-54.86879314509154,-48.4019813123471,-56.72087968306167,-58.27656417379665,-78.06168888042788,-63.81648864930578,-80.61049134911141,-59.945845372181765,-66.06692393112108
-41.30649870909552,-42.92846310168928,-54.86187163224687,-57.004817138120444,-53.119808330402336,-59.82153755077019,-66.69792661499115,-54.915899779491646,-70.2335123190523,-60.84445665512375,-72.24859858774332,-70.01866481688504,-68.11212064692369,-66.59922873053699,-69.29088456140674,-65.15486244601085,-73.9959915560718,-74.20024475671994,-75.9973773862071,-77.61182536655572,-78.08099758517655,,-86.15779828453243,-87.38638406022322,-89.94110712949066
-21.008576474978653,-25.555430488912876,-26.2158486430214,-33.5357567567323,-29.855228216131632,-39.68019184438845,-42.909783858203134,-47.78625585812538,-47.16189440978095,-57.13602476745209,-52.49457966874482,-53.65239769347157,-60.75504110690775,-63.87946554948959,-62.98428643233541,-73.16258017615922,-68.89022961821023,-63.73032980137815,-76.4161930408378,-82.79158674501312,-61.90978978405475,-72.83849621394167,-76.2734690560429,-69.64617932245312,-68.16884582375964
-24.521196095207625,-28.526620876950382,-42.33805969504742,-39.84384493978505,-53.02950829037536,-43.34604514456519,-53.90197735620321,-54.29621396720881,-49.668144408182954,-56.60386030370817,-58.74056971680724,-54.358613040692774,-76.37811023699412,-81.84290808698229,-72.85942576078087,-69.78501934742224,-70.67599289023397,-68.64659712943539,-74.18624911348068,-71.99733035694213,-80.8994807861183,-80.7549843126116,-77.34845884812282,-75.3303669514092,-82.64113739204544
-24.81744323101123,-20.851954179695795,-28.415525524727528,-25.1784889114897,-32.89519289311892,-39.48476512919339,-29.0322098385687,-36.88496587017356,-43.07834901491871,-41.73523460269581,-46.30381991119414,-39.2454793424378,-39.39880917812276,-45.301993663830785,-53.26197640994749,-37.14734398726874,-47.61487618255908,-47.11201151079238,-47.5145244680549,-60.24220150083349,-60.79973631309686,-60.14972077748002,-56.151558742973684,-76.4273735495029,-79.81931295348133
-41.37415714674839,-40.31352209148076,-40.99340076972613,-52.14558908862881,-48.598489474005774,-54.106707402709105,-61.64248921610169,-65.35341322082031,-65.7116252959527,-61.39109614648039,-79.99810243052305,-67.50821235129916,-71.81916406180976,-74.38439152627575,-77.44586142634633,-77.21633939088743,-78.06488176995113,-86.8656703322245,-84.12072417394192,-88.74692462095237,-84.38898032145464,,,,
-24.25791544580029,-31.0528453420764,-25.91164331857397,-25.173518063501493,-25.506149067027224,-35.35095532241135,-44.42476245099096,-48.39861373593864,-60.59934109218178,-59.27541146957835,-60.324365939487116,-57.833005563112486,-56.960155851379284,-57.83365216092263,-60.319970839367855,-50.41712395876375,-64.26957097637688,-60.35773660552843,-56.67553151538512,-56.90235092117589,-62.163699526358045,-65.224083630532,-66.09334100356064,-73.52023634919324,-70.60285289007301
-48.4485095519357,-45.78150097513687,-43.47898058544285,-55.73684899237583,-57.01488244136725,-58.43139247055547,-77.0005772938785,-64.50654555123099,-59.79214619468201,-87.35236348104928,-89.74208993463303,-64.4042252185223,-75.16267642481205,-89.38196047044661,-84.54567335939444,-77.81984631241183,-77.81984631241183,,,,,,,,
-13.07386545814736,-35.65166541955708,-30.15549350457134,-25.57958392653175,-29.35648824235629,-43.373435273092134,-52.32942070090071,-37.77536583444583,-43.16348342995891,-45.82293162338403,-53.62208319264175,-55.99157011044639,-44.00291470271658,-53.11643834315507,-58.8816890096265,-49.95930428794046,-63.98837967499715,-55.08743844375612,-67.22632703900645,-65.3133832492851,-68.35530209355602,-59.35350324132474,-60.37330387942109,-72.4004668692287,-82.9051349722888
-31.52229028742999,-51.17931087856628,-35.118801559859975,-42.2592747471514,-45.34697372442437,-50.84763328069067,-45.52372659300258,-55.248130808415,-60.51835982319162,-52.455988039550384,-62.798360341705546,-71.96184785833026,-75.9262403826067,-72.83590214671408,-78.74998525620379,-75.25918425097794,-76.58278140893061,-85.6971986754593,,,,,,,
-15.97861103374265,-40.18629160117579,-38.10653679330378,-43.30655690423167,-33.554037578311316,-42.93591107846654,-38.53949932680105,-48.4654835985811,-56.225964413164846,-59.905865351300484,-79.50331262678311,-70.18155782364475,-50.25543101525248,-54.56143521835377,-64.72349605949549,-66.49375489780816,-70.56682083565525,-70.52487037666921,-73.13018834420814,-76.11538730980116,-67.31120069186485,-57.49986741586338,-65.5276036099078,-69.94137066000319,-82.92772227448248
-25.00025558173832,-39.344979975769824,-31.385777750716716,-24.23116894178024,-45.72871535065278,-38.705477182969545,-39.451858758909665,-47.573264290537864,-39.78180847101217,-41.14579346861244,-50.81854434500011,-58.73786807372535,-56.8125371521286,-53.32112540863343,-60.693503293698086,-50.60273403002357,-56.97712214746869,-57.17266931421394,-56.03900026372585,-60.98209683852342,-67.19228133013726,-65.13671156865584,-68.13480072210018,-73.13757079783348,-88.32082499045518
-40.438227631043084,-43.45709288986223,-34.83470892255003,-43.439236843767375,-63.501783665811054,-49.616529892303,-34.932239919099686,-41.75301829113817,-40.2564090135097,-46.16066867640077,-52.73485100090345,-58.12702229601844,-56.37516681265353,-58.563015243402354,-57.40618440968721,-77.13747190162302,-65.13568353468632,-74.22443755834894,-81.68766508740036,,,,,,
-42.25683312001391,-19.283065354565927,-33.61901072617797,-39.18620438453922,-34.140022735102114,-35.148873492947125,-49.197450934174185,-53.24202162939687,-50.339917451674566,-57.753554947977136,-43.07709145677759,-49.82017822797651,-66.28655559053287,-56.85880570961123,-65.8789279106074,-65.06676728753071,-60.03584758355585,-71.42344926149622,-68.70427020535796,-71.63452231663116,-78.75579439131685,-86.07859867947438,-77.60246153047916,-86.11372334754579,-83.85941777051502
-49.21901235787373,-24.36301387031631,-32.502767782053645,-36.381942816123534,-35.66060130506589,-43.83612270674035,-40.62787982278722,-45.32054092680781,-44.73711238116812,-45.361471643191884,-40.963107602187186,-49.28790365297631,-47.58703673757239,-45.93214568926793,-42.67229605864535,-52.10998788863801,-46.19804847740177,-50.944122425157204,-51.15627657204356,-56.517322870129775,-43.97709082219527,-45.30675946475787,-48.17012262258185,-53.00508401921191,-60.50377799761794
-33.77487874150714,-48.52602944561084,-48.3946047009582,-45.75506652390763,-60.24679239021339,-58.64059651894477,-68.66878761986928,-63.125697922690236,-60.74124254735797,-70.5233717405853,-71.77812670489442,-69.43920678069007,-69.34110784278604,-79.46699075718813,-87.68990540165784,-82.547466263669,-87.50804170672166,-85.26927058290461,-86.21421483368657,-85.05902096728026,-89.61231135664619,-83.2121076299831,-88.4213153905265,,
-40.43441039477581,-47.55599313427494,-43.98688564440281,-59.48644762578807,-48.24775765262693,-57.52403182383706,-62.6403791429296,-66.40936730529954,-66.2043151933081,-73.46158880985821,-64.94543875664628,-68.68972422024935,-70.4463041688837,-74.65341620051369,-85.01493769813237,-80.70613565760047,,-85.31220699465499,-84.66166124361882,-89.84186498277319,,,,,
-54.512930803139824,-49.307378521911794,-58.34639797922201,-58.544927969158344,-68.50734877847066,-89.41839866415604,-59.85379667682675,-85.9522463920881,-78.08722849290834,-84.77565884393977,,,,,,,,,,,,,,,
-41.86195019511329,-45.3134867676131,-64.14642654912474,-57.88256303580228,-42.43118201547965,-52.49823311897309,-50.06163077168254,-58.87651244944202,-61.50290854624523,-65.09537915969926,-68.64175087132813,-89.67631038737028,,-81.02348494335794,-77.3089992236243,-79.98324321612942,,,,-88.52167418053425,,-83.02778226785615,,-88.14533213201894,
-23.77184248799102,-30.360607343515987,-31.357148440410985,-31.874060251378083,-38.69026880239437,-42.038950149581346,-35.78101558912761,-54.50523483688953,-41.87859122231606,-49.37517364817273,-46.28844831009195,-47.32991147151494,-48.40151954958402,-53.04572973631295,-60.959071517798044,-56.68420004884103,-62.39315321189633,-65.20338189202613,-69.55451174393153,-66.1136210299582,-69.7887192203294,-60.16347204125339,-65.94734398046222,-67.57096720278409,-64.65555841469197
-54.406218562569386,-34.132353065427345,-41.227890799194334,-39.66333346402892,-43.35604015951364,-45.1747299365648,-52.443642399463315,-52.468909756238304,-54.78033251614809,-58.70143368939807,-51.68579311242438,-60.190469446283544,-60.06547747855435,-60.71082017450774,-53.44883226451948,-60.9658773706535,-54.62688720079867,-57.649130248587674,-66.45972672438748,-68.0398026981343,-63.060592945767354,-68.92558029282291,-68.92353993040814,-84.63561256766333,-78.2806063357563
-31.426822919895216,-42.31582743679823,-46.04366237673815,-39.201198405955246,-54.815827637539755,-61.69056887760305,-43.210704400043696,-62.78804622083629,-52.895887153026415,-65.56635687226141,-64.7388622021412,-61.93096015243388,-63.30154554947718,-69.13851183497974,-71.46082563460064,-76.47384117215614,-76.6450608700768,-80.87269588515728,-88.04482159708486,-72.42578747419199,-68.84373283463127,-80.30620354883726,-78.45829052236594,-80.29974581904797,-82.3144999339262
-39.55005146930785,-50.218424876168115,-45.013436189493454,-53.98887180296461,-44.146854701617734,-50.17786098786563,-46.542788722776756,-47.98157653215196,-53.26544280505452,-59.0816796429742,-57.94758312828266,-55.798831810625806,-61.01464483940548,-64.05064478292606,-70.95237133955905,-74.92882883540626,-66.24245761565025,-76.44728237420719,-72.76241934092707,-80.93160379720743,-88.78718651143247,-72.19686547820801,-72.28410714782824,-81.0600159066984,-68.54259207607109
-28.955327611944863,-26.489799564709585,-37.266743668465445,-39.74771465704056,-43.96120173680707,-64.42628741754392,-69.24312438841848,-67.7008982790053,-68.11774463717417,-74.64560600189888,-66.10926932684069,-68.09136703128107,-70.85678773817223,-89.7448000752884,-78.82489720967645,-71.66893237350514,-89.83292421416567,,,,,,,,
-36.287060432030025,-42.3053063127811,-46.37481369525693,-50.82200602371133,-46.58915158430022,-45.45690795649519,-54.694139261086114,-68.14167728032571,-62.184251956313574,-65.71971887008114,-68.79578859115364,-62.86669939812928,-72.23619656061567,-83.91888334525632,-78.91551250291332,-77.16203513486262,-81.05617365620765,-71.05967972151892,-71.653588162045,-73.31533153514893,-86.12269653135014,-82.52347992631212,-88.22156751427211,-87.67734236859401,-84.39426157381595
-27.426555151958965,-33.37392752169197,-31.478067750020426,-44.309691611609985,-33.08298040656906,-32.50570027332983,-50.63847316558079,-47.047559513799634,-40.772131410061256,-49.62275237232984,-54.88684892540049,-52.29228109128318,-51.191762839685246,-64.69410968639586,-56.92705772401265,-67.07672958902792,-61.84082290257016,-64.06417358228325,-67.69146870217745,-70.12878341558506,-68.47779947990742,-67.6835394172405,-71.5525951161645,-73.97310411302223,-75.19128227871097
-13.267631494274431,-17.829118964704104,-29.40470345642005,-21.070516412314213,-27.057454217049067,-27.39039115316339,-39.82861931771491,-36.21490067245315,-55.53503408010384,-47.45985922160548,-50.39040163753716,-46.54097355454556,-45.9579199373209,-65.29450691726052,-47.72812368092855,-59.040286399246135,-60.476586952144714,-62.34811776831926,-60.47611234562174,-67.74574210097138,,,,,
-33.68804575309075,-52.96581572454688,-63.75397994460041,-54.790091973671885,-49.7438454160979,-63.51434343074568,-58.72824976065259,-64.1122342276112,-63.46348351645751,-72.70106319151505,-78.01496539456457,-76.43841232376425,-85.4211887864179,-78.26194980206577,-83.16157161556102,-84.42884534626859,-88.4384561680458,,-84.31471325381762,-87.38020768945601,,,,,
-26.305113268937593,-31.083851506791085,-44.271148376743945,-35.48080352042932,-45.2396745141007,-47.420162788706854,-42.95498369833757,-54.32988021213376,-66.47004540326458,-63.235094135186934,-71.91542655274428,-70.40878820090796,-69.85167825880474,-72.819864980818,-84.18238291881707,-77.60046507243183,-65.8157745420851,-69.023600431323,-75.45671186275963,-76.21805163959141,-77.46780982478518,-81.13467274503469,-72.09485158283277,-76.70465921013214,-87.99700376809484
-29.65596011878121,-42.371329487125884,-33.53845126490921,-39.20434222240759,-39.42296652108132,-52.52104722711556,-47.54557004075914,-54.417644478248626,-51.55911549587878,-78.56171470305985,-67.7361880246029,-68.53135304586483,-58.42543910170461,-67.88753690249398,-88.72186671975402,-59.821193334140716,-82.85671231845893,-78.27915460315012,-72.95491658353292,-76.74003790936915,-74.58313152946891,-71.49492216019557,-86.75825986802232,,
-38.646063916510805,-26.060251332880924,-43.43742105196928,-37.14421037861802,-42.711583220197376,-47.65222197042191,-51.98644902242261,-49.07915343744486,-47.15508742678116,-53.60464631099473,-39.86453605013035,-45.86399938148209,-50.641956727298485,-48.119818443392006,-49.229853007218416,-44.24979513196711,-50.18301803652204,-55.60495465768543,-47.37458884030293,-50.44842359776544,-66.471838707701,-64.67097266543338,-66.88264103487226,-61.262090958336316,-59.32428866816451
-34.69059749546813,-50.760588586767255,-42.8761239544927,-51.94280362025498,-79.5390990755295,-59.79360201140633,-66.34639815390028,-73.36024303030068,-70.60389339268761,-73.56142886843037,-82.19531326857312,-80.82961677385623,-84.2213280297573,-78.8481485342909,-81.66500314679807,,,,,,,,,,
-32.726482201731514,-41.04596143370026,-42.10945866811202,-41.501606997213315,-50.878670316374595,-46.29705402569863,-64.14329670781407,-79.56282168568146,-67.78979911255581,-74.78937568523405,-74.16175798121203,,,,,,,,,,,,,,
-20.31531042160351,-33.93953538684248,-41.41730126910295,-37.98560072200634,-69.38106633011864,-44.44781308368203,-42.69974340892866,-51.59581466025602,-58.24640993304204,-60.48955910353657,-55.33387591922118,-55.952103877756564,-58.71730194909617,-59.434082772737675,-65.1039269261848,-60.97073269690872,-64.113841058995,-67.86304344373316,-62.7504841622571,-67.72442184245344,-70.04112870106036,-66.38745087559539,-76.91440173962546,-74.93459550668145,-76.63485576417035
-28.317925183295213,-29.404407796848616,-40.9076332689255,-50.63258605242244,-50.931351007737725,-44.17058475511348,-49.50088785596505,-61.24338853775438,-46.95428282871206,-53.033986403618506,-42.494821861640446,-53.62968488992431,-68.81200396587948,-58.18227877502791,-68.3670839425225,-73.9433799328055,-70.66323113703788,-68.65347904679491,-66.98292825687932,-80.82299438504668,-80.91404480937015,-81.87923837394702,-81.1360136199907,-79.97925766066932,-75.57290043516105
-30.825747469491706,-51.28542969429709,-35.00287248890935,-43.4132442143349,-46.32474744989905,-40.074365449818295,-54.31679759939762,-55.11865819107328,-67.85956252954372,-62.64505017208425,-61.53084472688221,-75.13476131373496,-72.7117376458343,-59.810514343192466,-61.39024906509413,-86.48186685343433,-74.85815875030308,-72.73874696380153,-76.5075544827015,-74.86150179862366,-71.93465442743046,-82.95371538994421,,,
-43.65395744552988,-58.68929207093598,-51.984121370417,-44.81380023591275,-55.595035328465684,-62.4998997946008,-61.95006155503873,-61.986316679847135,-63.46877152243438,-67.86142092779808,-63.595626064107044,-81.19424798656622,-74.8441304379689,-81.38822489103612,-74.70819399938864,,,-81.0368192487922,-79.04473946490089,-85.47106557728436,-79.93894803205372,-81.84201261573733,,,
-35.16934264663387,-49.49799999324828,-41.3694299449808,-58.82636813703763,-60.43482569325669,-62.17679676486987,-60.24455510684891,-79.67419209959809,-71.18669845698889,-75.02458408793798,-78.0749955149948,-86.37425900619795,-84.86565950368896,-88.98881696615098,-84.8859671950042,-84.58005094496151,-87.21126803046718,,-88.66831763955044,,,,,,
-26.02557745560857,-42.59990730877837,-50.38229342773174,-42.24162016291776,-48.512378676265094,-53.04868214198947,-54.44419241176684,-59.119184609958864,-54.53528692625967,-57.22404939383806,-66.82938949403383,-67.25744334730632,-67.30439855294368,-72.87457673575018,-69.21228638003682,-80.75619171866553,-62.211054966937446,-79.41627644726447,-80.24371227937209,-73.02760514811827,-72.97232021177064,-80.54233281432738,-80.82953516071208,-83.31417258684817,-84.76736478270959
-23.899009445614304,-41.62343220168042,-38.954669712101676,-39.5069247393759,-39.562637451997595,-35.43545074521436,-56.35014400751423,-55.313857400679794,-59.49617683051994,-53.98600402235658,-53.873777467548415,-47.7273585346243,-64.34427358693058,-62.52072594977059,-64.73583197653402,-64.91933398264659,-69.78161425879722,-67.67986821457464,-77.38021668499754,-83.29676197531207,-71.97508723595789,-70.05055677814681,-82.57371173019176,-85.38622050415324,-82.88481918190004
-41.49160901293236,-26.24395462125829,-43.31584704437335,-62.0338987892629,-52.9196960954854,-68.03758932247295,-72.3982584266752,-84.4837862279841,-74.99667644853133,-74.98823961943418,-79.25535529602571,-80.0706116692837,-87.52882318265704,-87.84264503123963,,,,,,,,,,,
-36.59106758743746,-35.23861086981234,-34.82256704322546,-51.20134958808684,-45.55769002537282,-43.50640656482544,-50.79082522295799,-59.790168314891446,-55.240514319298576,-63.23267011301833,-66.3587954317042,-62.401625234970446,-69.10081979700821,-63.79139991984758,-68.55092112705402,-73.38287279459395,-78.75130619219098,-79.4652977391557,-80.42037858738153,-74.76485111269999,-78.82547764872062,-86.35697461663658,-78.41626895849602,-88.18427222850715,-88.14951523346204
-31.39317849601948,-44.279804349970995,-67.23886364245186,-59.341359504231455,-62.85740456262671,-72.62037145333043,-89.0119820774435,-79.85855626280919,-86.02214239183475,-83.0817521841604,,,,,,,,,,,,,,,
